Description,Pre-Tax Amount,Tax Amount,Discount Amount,Name,Total Amount,Date,base_price_amount,revenue_category,membership_size,membership_freq,is_founder,is_free_membership,date_,Data Source,Day Pass Count
Orange Mango,2.0,0.19,0.25,BodyArmor 20 oz,2.44,2024-10-26,2.5,Retail,,,False,False,2024-10-26 20:25:37+00:00,Square,0
CAPITAN: Non-Participant/Spectator Day Pass,5.0,0.41,0.0,CAPITAN: Non-Participant/Spectator Day Pass,5.41,2024-10-26,5.0,Day Pass,,,False,False,2024-10-26 19:28:13+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),40.0,3.3,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),43.3,2024-10-26,20.0,Day Pass,,,False,False,2024-10-26 19:28:13+00:00,Square,2
CAPITAN: Day Pass with Gear (Adult 14 and Up),52.0,4.29,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),56.29,2024-10-26,26.0,Day Pass,,,False,False,2024-10-26 19:21:34+00:00,Square,2
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2024-10-26,20.0,Day Pass,,,False,False,2024-10-26 19:21:34+00:00,Square,1
CAPITAN: Non-Participant/Spectator Day Pass,5.0,0.41,0.0,CAPITAN: Non-Participant/Spectator Day Pass,5.41,2024-10-26,5.0,Day Pass,,,False,False,2024-10-26 19:17:46+00:00,Square,1
CAPITAN: Day Pass (Adult 14 and Up),20.0,1.65,0.0,CAPITAN: Day Pass (Adult 14 and Up),21.65,2024-10-26,20.0,Day Pass,,,False,False,2024-10-26 19:16:41+00:00,Square,1
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.15,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.15,2024-10-26,26.0,Day Pass,,,False,False,2024-10-26 19:16:41+00:00,Square,1
CAPITAN: Non-Participant/Spectator Day Pass,5.0,0.41,0.0,CAPITAN: Non-Participant/Spectator Day Pass,5.41,2024-10-26,5.0,Day Pass,,,False,False,2024-10-26 19:11:18+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),40.0,3.3,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),43.3,2024-10-26,20.0,Day Pass,,,False,False,2024-10-26 19:11:18+00:00,Square,2
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.15,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.15,2024-10-26,26.0,Day Pass,,,False,False,2024-10-26 18:52:44+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),60.0,4.95,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),64.95,2024-10-26,20.0,Day Pass,,,False,False,2024-10-26 18:52:44+00:00,Square,3
Regular,6.3500000000000005,0.59,0.8,Midnight Lightning Liquid Chalk Refillable - 50mL,7.74,2024-10-26,7.95,Retail,,,False,False,2024-10-26 18:37:13+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.14,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2024-10-26,26.0,Day Pass,,,False,False,2024-10-26 18:33:39+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),40.0,3.3,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),43.3,2024-10-26,20.0,Day Pass,,,False,False,2024-10-26 18:33:39+00:00,Square,2
CAPITAN: Non-Participant/Spectator Day Pass,5.0,0.41,0.0,CAPITAN: Non-Participant/Spectator Day Pass,5.41,2024-10-26,5.0,Day Pass,,,False,False,2024-10-26 18:24:21+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2024-10-26,20.0,Day Pass,,,False,False,2024-10-26 18:24:21+00:00,Square,1
CAPITAN: Day Pass (Adult 14 and Up),20.0,1.65,0.0,CAPITAN: Day Pass (Adult 14 and Up),21.65,2024-10-26,20.0,Day Pass,,,False,False,2024-10-26 18:04:51+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),40.0,3.3,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),43.3,2024-10-26,20.0,Day Pass,,,False,False,2024-10-26 18:04:51+00:00,Square,2
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.15,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.15,2024-10-26,26.0,Day Pass,,,False,False,2024-10-26 16:34:04+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2024-10-26,20.0,Day Pass,,,False,False,2024-10-26 16:34:04+00:00,Square,1
CAPITAN: Day Pass with Gear (Adult 14 and Up),52.0,4.29,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),56.29,2024-10-26,26.0,Day Pass,,,False,False,2024-10-26 16:17:30+00:00,Square,2
CAPITAN: Day Pass with Gear (Adult 14 and Up),52.0,4.29,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),56.29,2024-10-26,26.0,Day Pass,,,False,False,2024-10-26 15:47:17+00:00,Square,2
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2024-10-26,20.0,Day Pass,,,False,False,2024-10-26 15:47:17+00:00,Square,1
CAPITAN: Day Pass with Gear (Adult 14 and Up),208.0,17.16,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),225.16,2024-10-26,26.0,Day Pass,,,False,False,2024-10-26 14:05:22+00:00,Square,9
Regular,2.61,0.24,0.32,Fairlife Protein Shake Chocolate 11.5fl oz,3.17,2024-10-26,3.25,Retail,,,False,False,2024-10-26 01:40:12+00:00,Square,0
"Contact Wall 9.8mm Gym Climbing Rope, Blue, 30 M (B08PW2Q35B)",83.94999999999999,7.79,10.5,Petzl Contact Wall 9.9mm Standard Rope 30m (blue),102.24,2024-10-26,104.95,Retail,,,False,False,2024-10-26 01:38:07+00:00,Square,0
Regular,1.29,0.19,0.98,Fairlife Protein Shake Chocolate 11.5fl oz,2.46,2024-10-26,3.25,Retail,,,False,False,2024-10-26 00:59:38+00:00,Square,0
Regular,3.25,0.27,0.0,Red Bull Energy Drink 8.4 oz,3.52,2024-10-26,3.25,Retail,,,False,False,2024-10-26 00:32:58+00:00,Square,0
(1.2 oz)54,1.75,0.14,0.0,CLIF Zbar - Chocolate Brownie,1.89,2024-10-26,1.75,Retail,,,False,False,2024-10-26 00:31:27+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),52.0,4.29,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),56.29,2024-10-25,26.0,Day Pass,,,False,False,2024-10-25 23:37:51+00:00,Square,2
CAPITAN: Day Pass (Adult 14 and Up),20.0,1.65,0.0,CAPITAN: Day Pass (Adult 14 and Up),21.65,2024-10-25,20.0,Day Pass,,,False,False,2024-10-25 22:59:48+00:00,Square,1
Regular,0.95,0.14,0.72,Honey Stinger Organic Salted Caramel Flavored Waffle,1.81,2024-10-25,2.39,Retail,,,False,False,2024-10-25 22:57:40+00:00,Square,0
Regular,1.3100000000000003,0.19,0.97,Red Bull Energy Drink 8.4 oz,2.47,2024-10-25,3.25,Retail,,,False,False,2024-10-25 22:57:40+00:00,Square,0
"Whole30 Approved, Certified Paleo, Keto-Friendly, and Gluten-Free Meat Snack with 6g of Protein",0.9100000000000001,0.13,0.69,The New Primal Classic Beef Stick - 1 oz Meat Stick - 100% Grass-Fed Beef Snack,1.73,2024-10-25,2.29,Retail,,,False,False,2024-10-25 22:57:40+00:00,Square,0
CAPITAN: Day Pass (Adult 14 and Up),20.0,1.65,0.0,CAPITAN: Day Pass (Adult 14 and Up),21.65,2024-10-25,20.0,Day Pass,,,False,False,2024-10-25 22:36:19+00:00,Square,1
US 5.5/EU 36.5 (green/blue),159.2,14.78,19.9,La Sportiva Womens Skwama Climbing Shoes,193.88,2024-10-25,199.0,Retail,,,False,False,2024-10-25 21:05:11+00:00,Square,0
Moisture Absorbing Gym Chalk- 5 Individual 0.85oz Block Chalk Discs,14.99,1.24,0.0,Friction Labs Chalk Discs - Premium Gym Chalk Blocks,16.23,2024-10-25,14.99,Retail,,,False,False,2024-10-25 18:57:59+00:00,Square,0
CAPITAN: Day Pass (Adult 14 and Up),14.0,1.4,3.0,CAPITAN: Day Pass (Adult 14 and Up),18.4,2024-10-25,20.0,Day Pass,,,False,False,2024-10-25 15:52:40+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),60.0,4.95,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),64.95,2024-10-25,20.0,Day Pass,,,False,False,2024-10-25 15:50:47+00:00,Square,3
Regular,27.97,2.6,3.49,Metolius Chalk n  Roll  Black/Gray,34.06,2024-10-25,34.95,Retail,,,False,False,2024-10-25 10:15:17+00:00,Square,0
Regular,19.19,1.78,2.4,rungne Magdust,23.37,2024-10-25,23.99,Retail,,,False,False,2024-10-25 10:15:17+00:00,Square,0
Regular,0.5999999999999999,0.09,0.45,Bobo's Peanut Butter & Jelly Stuff'd Oat Bites,1.14,2024-10-25,1.5,Retail,,,False,False,2024-10-25 00:17:19+00:00,Square,0
Regular,0.95,0.14,0.72,Honey Stinger Organic Salted Caramel Flavored Waffle,1.81,2024-10-25,2.39,Retail,,,False,False,2024-10-25 00:17:19+00:00,Square,0
Regular,1.3099999999999998,0.18,0.97,Red Bull Energy Drink 8.4 oz,2.46,2024-10-25,3.25,Retail,,,False,False,2024-10-25 00:17:19+00:00,Square,0
Regular,0.5999999999999999,0.09,0.45,Bites Strawberry 1.3 oz by Bobos Oat Bars,1.14,2024-10-25,1.5,Retail,,,False,False,2024-10-25 00:15:16+00:00,Square,0
Medium,29.599999999999998,2.75,3.7,green sweatshirt,36.05,2024-10-25,37.0,Retail,,,False,False,2024-10-25 00:05:21+00:00,Square,0
EU 43/US 10 (black/yellow),159.2,14.78,19.9,La Sportiva Mens Skwama Climbing Shoes,193.88,2024-10-25,199.0,Retail,,,False,False,2024-10-25 00:01:39+00:00,Square,0
EU 40.5/US 8 (black/yellow),159.2,14.78,19.9,La Sportiva Mens Skwama Climbing Shoes,193.88,2024-10-24,199.0,Retail,,,False,False,2024-10-24 23:51:24+00:00,Square,0
No Description,100.0,8.25,0.0,No Name,108.25,2024-10-24,100.0,Retail,,,False,False,2024-10-24 23:38:46+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.15,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.15,2024-10-24,26.0,Day Pass,,,False,False,2024-10-24 23:21:58+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2024-10-24,20.0,Day Pass,,,False,False,2024-10-24 23:21:58+00:00,Square,1
Regular,1.29,0.19,0.98,Fairlife Protein Shake Chocolate 11.5fl oz,2.46,2024-10-24,3.25,Retail,,,False,False,2024-10-24 22:57:12+00:00,Square,0
Regular,1.1099999999999999,0.16,0.82,Vita Coco Coconut Water 11.1oz,2.09,2024-10-24,2.75,Retail,,,False,False,2024-10-24 21:42:33+00:00,Square,0
Orange,2.5,0.21,0.0,Gatorade Thirst Quencher Sports Drink 20oz,2.71,2024-10-24,2.5,Retail,,,False,False,2024-10-24 21:27:18+00:00,Square,0
Regular,1.2,0.11,0.15,Bites Strawberry 1.3 oz by Bobos Oat Bars,1.46,2024-10-24,1.5,Retail,,,False,False,2024-10-24 19:45:38+00:00,Square,0
Regular,2.61,0.24,0.32,Red Bull Energy Drink 8.4 oz,3.17,2024-10-24,3.25,Retail,,,False,False,2024-10-24 17:12:21+00:00,Square,0
Regular,2.61,0.24,0.32,Red Bull Energy Drink 8.4 oz,3.17,2024-10-24,3.25,Retail,,,False,False,2024-10-24 16:52:35+00:00,Square,0
RV 13/14.5,143.2,13.29,17.9,SoiLL Torque Climbing Shoe,174.39,2024-10-24,179.0,Retail,,,False,False,2024-10-24 14:21:16+00:00,Square,0
Peanut Butter & Chocolate,1.2099999999999995,0.18,0.89,Skratch Labs Anytime Energy Bar,2.28,2024-10-23,2.99,Retail,,,False,False,2024-10-23 21:16:58+00:00,Square,0
"Whole30 Approved, Certified Paleo, Keto-Friendly, and Gluten-Free Meat Snack with 6g of Protein",0.9100000000000001,0.13,0.69,The New Primal Classic Beef Stick - 1 oz Meat Stick - 100% Grass-Fed Beef Snack,1.73,2024-10-23,2.29,Retail,,,False,False,2024-10-23 21:16:58+00:00,Square,0
Regular,1.29,0.19,0.98,Fairlife Protein Shake Chocolate 11.5fl oz,2.46,2024-10-23,3.25,Retail,,,False,False,2024-10-23 21:08:41+00:00,Square,0
Regular,1.6,0.15,0.2,Ozarka Water Bottle 16.9oz,1.95,2024-10-23,2.0,Retail,,,False,False,2024-10-23 19:51:52+00:00,Square,0
CAPITAN: Non-Participant/Spectator Day Pass,5.0,0.41,0.0,CAPITAN: Non-Participant/Spectator Day Pass,5.41,2024-10-23,5.0,Day Pass,,,False,False,2024-10-23 17:53:14+00:00,Square,1
Large,20.0,1.86,2.5,Dark Grey T-Shirt,24.36,2024-10-23,25.0,Retail,,,False,False,2024-10-23 17:23:34+00:00,Square,0
"Whole30 Approved, Certified Paleo, Keto-Friendly, and Gluten-Free Meat Snack with 6g of Protein",0.9100000000000001,0.13,0.69,The New Primal Classic Beef Stick - 1 oz Meat Stick - 100% Grass-Fed Beef Snack,1.73,2024-10-23,2.29,Retail,,,False,False,2024-10-23 00:55:47+00:00,Square,0
Fruit Punch,1.0,0.14,0.75,Gatorade Zero Sugar Thirst Quencher 20oz,1.89,2024-10-23,2.5,Retail,,,False,False,2024-10-23 00:19:38+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.14,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2024-10-23,26.0,Day Pass,,,False,False,2024-10-23 00:04:41+00:00,Square,1
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.14,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2024-10-22,26.0,Day Pass,,,False,False,2024-10-22 23:47:50+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),40.0,3.3,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),43.3,2024-10-22,20.0,Day Pass,,,False,False,2024-10-22 23:47:50+00:00,Square,2
Lemon Lime,2.0,0.19,0.25,Gatorade Thirst Quencher Sports Drink 20oz,2.44,2024-10-22,2.5,Retail,,,False,False,2024-10-22 23:25:30+00:00,Square,0
Regular,1.29,0.19,0.98,Red Bull Energy Drink 8.4 oz,2.46,2024-10-22,3.25,Retail,,,False,False,2024-10-22 23:08:56+00:00,Square,0
Regular,20.0,1.65,0.0,Boot Bananas Shoe Deodorisers,21.65,2024-10-22,20.0,Retail,,,False,False,2024-10-22 23:04:13+00:00,Square,0
Regular,8.5,0.7,0.0,Grangers Odor Eliminator Spray,9.2,2024-10-22,8.5,Retail,,,False,False,2024-10-22 23:04:13+00:00,Square,0
CAPITAN: Youth Day Pass (Under 14y/o),11.200000000000001,1.04,1.4,CAPITAN: Youth Day Pass (Under 14y/o),13.64,2024-10-22,14.0,Day Pass,,,False,False,2024-10-22 23:03:24+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),16.0,1.48,2.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),19.48,2024-10-22,20.0,Day Pass,,,False,False,2024-10-22 23:03:24+00:00,Square,1
Regular,1.29,0.19,0.98,Fairlife Protein Shake Chocolate 11.5fl oz,2.46,2024-10-22,3.25,Retail,,,False,False,2024-10-22 21:57:56+00:00,Square,0
CAPITAN: Day Pass (Adult 14 and Up),40.0,3.3,0.0,CAPITAN: Day Pass (Adult 14 and Up),43.3,2024-10-22,20.0,Day Pass,,,False,False,2024-10-22 20:38:37+00:00,Square,2
Lemon Lime,1.0,0.14,0.75,Gatorade Thirst Quencher Sports Drink 20oz,1.89,2024-10-22,2.5,Retail,,,False,False,2024-10-22 19:46:05+00:00,Square,0
Regular,1.3100000000000003,0.19,0.97,Red Bull Energy Drink 8.4 oz,2.47,2024-10-22,3.25,Retail,,,False,False,2024-10-22 19:46:05+00:00,Square,0
CAPITAN: Day Pass (Adult 14 and Up),20.0,1.65,0.0,CAPITAN: Day Pass (Adult 14 and Up),21.65,2024-10-22,20.0,Day Pass,,,False,False,2024-10-22 17:28:47+00:00,Square,1
CAPITAN: Youth Day Pass (Under 14y/o),28.0,2.31,0.0,CAPITAN: Youth Day Pass (Under 14y/o),30.31,2024-10-22,14.0,Day Pass,,,False,False,2024-10-22 17:28:47+00:00,Square,2
EU 40/ US 7.5/8.5 (red plum),79.2,7.35,9.9,La Sportiva Womens Tarantula Climbing Shoes,96.45,2024-10-22,99.0,Retail,,,False,False,2024-10-22 14:45:40+00:00,Square,0
Regular,1.29,0.19,0.98,Fairlife Protein Shake Chocolate 11.5fl oz,2.46,2024-10-22,3.25,Retail,,,False,False,2024-10-22 12:53:51+00:00,Square,0
Regular,2.61,0.24,0.32,Fairlife Protein Shake Chocolate 11.5fl oz,3.17,2024-10-22,3.25,Retail,,,False,False,2024-10-22 02:00:14+00:00,Square,0
Lavender,12.0,1.11,1.5,Klean Freak Body 12-Count Wipes,14.61,2024-10-22,15.0,Retail,,,False,False,2024-10-22 00:09:37+00:00,Square,0
Scent Free,1.0099999999999998,0.09,0.12,Klean Freak Single Sachet,1.22,2024-10-22,1.25,Retail,,,False,False,2024-10-22 00:09:37+00:00,Square,0
Tea Tree,0.9899999999999999,0.09,0.13,Klean Freak Single Sachet,1.21,2024-10-22,1.25,Retail,,,False,False,2024-10-22 00:09:37+00:00,Square,0
Citrus,1.0099999999999998,0.1,0.12,Klean Freak Single Sachet,1.23,2024-10-22,1.25,Retail,,,False,False,2024-10-22 00:09:37+00:00,Square,0
Peppermint,0.9899999999999999,0.09,0.13,Klean Freak Single Sachet,1.21,2024-10-22,1.25,Retail,,,False,False,2024-10-22 00:09:37+00:00,Square,0
Glacier Cherry,2.5,0.21,0.0,Gatorade Zero Sugar Thirst Quencher 20oz,2.71,2024-10-21,2.5,Retail,,,False,False,2024-10-21 23:42:41+00:00,Square,0
Orange Mango,2.5,0.21,0.0,BodyArmor 20 oz,2.71,2024-10-21,2.5,Retail,,,False,False,2024-10-21 20:55:40+00:00,Square,0
Medium,25.0,2.07,0.0,Dark Grey T-Shirt,27.07,2024-10-21,25.0,Retail,,,False,False,2024-10-21 19:30:29+00:00,Square,0
Scent Free,1.25,0.1,0.0,Klean Freak Single Sachet,1.35,2024-10-21,1.25,Retail,,,False,False,2024-10-21 19:30:29+00:00,Square,0
Orange,2.5,0.21,0.0,Gatorade Thirst Quencher Sports Drink 20oz,2.71,2024-10-21,2.5,Retail,,,False,False,2024-10-21 16:01:07+00:00,Square,0
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2024-10-21,20.0,Day Pass,,,False,False,2024-10-21 15:06:00+00:00,Square,1
Large,16.28,2.2,10.36,green sweatshirt,28.84,2024-10-21,37.0,Retail,,,False,False,2024-10-21 12:19:06+00:00,Square,0
Orange,2.0,0.19,0.25,Gatorade Thirst Quencher Sports Drink 20oz,2.44,2024-10-21,2.5,Retail,,,False,False,2024-10-21 01:05:11+00:00,Square,0
Regular,2.59,0.24,0.33,Red Bull Energy Drink 8.4 oz,3.16,2024-10-21,3.25,Retail,,,False,False,2024-10-21 01:05:11+00:00,Square,0
CAPITAN: Non-Participant/Spectator Day Pass,5.0,0.41,0.0,CAPITAN: Non-Participant/Spectator Day Pass,5.41,2024-10-21,5.0,Day Pass,,,False,False,2024-10-21 00:10:51+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2024-10-21,20.0,Day Pass,,,False,False,2024-10-21 00:10:51+00:00,Square,1
Regular,3.25,0.27,0.0,Red Bull Energy Drink 8.4 oz,3.52,2024-10-20,3.25,Retail,,,False,False,2024-10-20 23:23:07+00:00,Square,0
Strawberry Banana,2.5,0.21,0.0,BodyArmor 20 oz,2.71,2024-10-20,2.5,Retail,,,False,False,2024-10-20 22:13:20+00:00,Square,0
"Kosher (2.4-Ounce Protein Bars, 1 Count)",2.5,0.21,0.0,CLIF Bar - Energy Bar - Blueberry Crisp,2.71,2024-10-20,2.5,Retail,,,False,False,2024-10-20 22:08:30+00:00,Square,0
Regular,3.82,0.36,0.48,Honey Stinger Gluten Free Organic Waffle: Cinnamon,4.66,2024-10-20,2.39,Retail,,,False,False,2024-10-20 21:46:33+00:00,Square,0
Regular,2.21,0.2,0.27,Vita Coco Coconut Water 11.1oz,2.68,2024-10-20,2.75,Retail,,,False,False,2024-10-20 21:46:33+00:00,Square,0
CAPITAN: Non-Participant/Spectator Day Pass,5.0,0.41,0.0,CAPITAN: Non-Participant/Spectator Day Pass,5.41,2024-10-20,5.0,Day Pass,,,False,False,2024-10-20 21:24:02+00:00,Square,1
CAPITAN: Day Pass (Adult 14 and Up),20.0,1.65,0.0,CAPITAN: Day Pass (Adult 14 and Up),21.65,2024-10-20,20.0,Day Pass,,,False,False,2024-10-20 20:41:05+00:00,Square,1
Regular,3.25,0.27,0.0,Red Bull Energy Drink 8.4 oz,3.52,2024-10-20,3.25,Retail,,,False,False,2024-10-20 20:37:42+00:00,Square,0
CAPITAN: Day Pass (Adult 14 and Up),20.0,1.65,0.0,CAPITAN: Day Pass (Adult 14 and Up),21.65,2024-10-20,20.0,Day Pass,,,False,False,2024-10-20 20:33:39+00:00,Square,1
CAPITAN: Day Pass with Gear (Adult 14 and Up),52.0,4.29,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),56.29,2024-10-20,26.0,Day Pass,,,False,False,2024-10-20 20:02:05+00:00,Square,2
CAPITAN: Day Pass (Adult 14 and Up),20.0,1.65,0.0,CAPITAN: Day Pass (Adult 14 and Up),21.65,2024-10-20,20.0,Day Pass,,,False,False,2024-10-20 19:42:45+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2024-10-20,20.0,Day Pass,,,False,False,2024-10-20 19:42:45+00:00,Square,1
Denim,21.52,2.0,2.69,8BPLUS PROBAG,26.21,2024-10-20,26.9,Retail,,,False,False,2024-10-20 19:39:12+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),52.0,4.29,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),56.29,2024-10-20,26.0,Day Pass,,,False,False,2024-10-20 19:30:24+00:00,Square,2
Chunky Blend Chalk - 1.5oz,4.95,0.41,0.0,Midnight Lightning Chunky Blend Chalk,5.36,2024-10-20,4.95,Retail,,,False,False,2024-10-20 19:14:34+00:00,Square,0
Basin Patch Large,27.0,2.23,0.0,Organic Chalk Bag,29.23,2024-10-20,27.0,Retail,,,False,False,2024-10-20 19:14:34+00:00,Square,0
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),16.0,1.48,2.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),19.48,2024-10-20,20.0,Day Pass,,,False,False,2024-10-20 19:13:26+00:00,Square,1
CAPITAN: Day Pass (Adult 14 and Up),40.0,3.3,0.0,CAPITAN: Day Pass (Adult 14 and Up),43.3,2024-10-20,20.0,Day Pass,,,False,False,2024-10-20 19:12:39+00:00,Square,2
CAPITAN: Day Pass with Gear (Adult 14 and Up),41.599999999999994,3.86,5.2,CAPITAN: Day Pass with Gear (Adult 14 and Up),50.66,2024-10-20,26.0,Day Pass,,,False,False,2024-10-20 19:10:19+00:00,Square,2
CAPITAN: Non-Participant/Spectator Day Pass,5.0,0.41,0.0,CAPITAN: Non-Participant/Spectator Day Pass,5.41,2024-10-20,5.0,Day Pass,,,False,False,2024-10-20 18:59:13+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2024-10-20,20.0,Day Pass,,,False,False,2024-10-20 18:59:13+00:00,Square,1
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.14,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2024-10-20,26.0,Day Pass,,,False,False,2024-10-20 00:20:59+00:00,Square,1
Cherries & Pistachios,2.39,0.22,0.3,Skratch Labs Anytime Energy Bar,2.91,2024-10-19,2.99,Retail,,,False,False,2024-10-19 23:48:21+00:00,Square,0
CAPITAN: Day Pass (Adult 14 and Up),20.0,1.65,0.0,CAPITAN: Day Pass (Adult 14 and Up),21.65,2024-10-19,20.0,Day Pass,,,False,False,2024-10-19 23:23:59+00:00,Square,1
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.14,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2024-10-19,26.0,Day Pass,,,False,False,2024-10-19 23:23:09+00:00,Square,1
One Size,8.95,0.74,0.0,Metolius Climbing Tape Roll White,9.69,2024-10-19,8.95,Retail,,,False,False,2024-10-19 23:06:14+00:00,Square,0
CAPITAN: Day Pass (Adult 14 and Up),20.0,1.65,0.0,CAPITAN: Day Pass (Adult 14 and Up),21.65,2024-10-19,20.0,Day Pass,,,False,False,2024-10-19 22:49:59+00:00,Square,1
JTree 50mL Climber Salve,20.99,1.73,0.0,Joshua Tree Organic Climbing Salve,22.72,2024-10-19,20.99,Retail,,,False,False,2024-10-19 21:38:28+00:00,Square,0
Large,37.0,3.05,0.0,green sweatshirt,40.05,2024-10-19,37.0,Retail,,,False,False,2024-10-19 21:34:03+00:00,Square,0
CAPITAN: Day Pass (Adult 14 and Up),20.0,1.65,0.0,CAPITAN: Day Pass (Adult 14 and Up),21.65,2024-10-19,20.0,Day Pass,,,False,False,2024-10-19 21:20:53+00:00,Square,1
Regular,0.95,0.14,0.72,Honey Stinger Gluten Free Organic Waffle: Cinnamon,1.81,2024-10-19,2.39,Retail,,,False,False,2024-10-19 21:03:59+00:00,Square,0
CAPITAN: Day Pass (Adult 14 and Up),20.0,1.65,0.0,CAPITAN: Day Pass (Adult 14 and Up),21.65,2024-10-19,20.0,Day Pass,,,False,False,2024-10-19 20:40:40+00:00,Square,1
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.15,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.15,2024-10-19,26.0,Day Pass,,,False,False,2024-10-19 20:40:40+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2024-10-19,20.0,Day Pass,,,False,False,2024-10-19 20:39:05+00:00,Square,1
Fruit Punch,2.5,0.2,0.0,BodyArmor 20 oz,2.7,2024-10-19,2.5,Retail,,,False,False,2024-10-19 20:31:27+00:00,Square,0
Strawberry Banana,2.5,0.21,0.0,BodyArmor 20 oz,2.71,2024-10-19,2.5,Retail,,,False,False,2024-10-19 20:31:27+00:00,Square,0
